"","logFC","logCPM","PValue","FDR"
"TRINITY_DN5554_c0_g1_i1",-0.134978412612943,5.56680495582156,0.404161103966275,0.559334441810596
"TRINITY_DN6140_c0_g1_i1",-0.364035786572505,4.64242993952225,0.404195748857004,0.559334441810596
"TRINITY_DN5052_c0_g1_i1",0.226628838041429,3.88332409175747,0.404224284465983,0.559334441810596
"TRINITY_DN5533_c0_g1_i1",0.215476861828934,3.57669686961878,0.404494662273703,0.559608693184871
"TRINITY_DN565_c0_g1_i3",-0.326453185994735,8.54884581109815,0.404918759985863,0.560095476569206
"TRINITY_DN6197_c0_g1_i1",0.273955321355737,2.40845057948423,0.40515315422557,0.56022829698796
"TRINITY_DN6467_c0_g1_i1",0.135143655286058,5.78932634786871,0.405159301072036,0.56022829698796
"TRINITY_DN4684_c0_g1_i1",0.0985403638861723,7.50020525678371,0.40529663936845,0.560318267657559
"TRINITY_DN6481_c0_g1_i1",0.629084304362248,1.11601647355652,0.405649046958858,0.560705484234628
"TRINITY_DN3085_c0_g1_i1",0.481530255442514,2.01114287272281,0.406092283090134,0.561218087486241
"TRINITY_DN384_c0_g1_i1",-0.15162878611776,6.85579408868673,0.406185488696533,0.56124685329963
"TRINITY_DN2488_c0_g1_i1",-0.145388906952596,7.27616828694682,0.406894326780678,0.562126107542872
"TRINITY_DN4747_c0_g1_i1",0.295902636017019,5.47673594924138,0.407180805286997,0.562421661035112
"TRINITY_DN4920_c0_g1_i1",-0.533157543369719,3.83552347607452,0.407730667540958,0.563080845287682
"TRINITY_DN6932_c0_g1_i1",-0.497961627557181,2.49731382415669,0.407881714736323,0.563189124550438
"TRINITY_DN2635_c0_g1_i1",0.443482184966296,3.87103352649353,0.408085668209027,0.563370403423181
"TRINITY_DN4073_c0_g1_i1",-0.320245755719099,4.40393113793481,0.408318131656159,0.563590969330639
"TRINITY_DN5551_c0_g1_i1",-0.0953994688958372,6.987002664815,0.408611429419616,0.563895409806031
"TRINITY_DN5762_c0_g1_i1",-0.543974359399065,1.95624132180405,0.408736976632293,0.563916376562662
"TRINITY_DN5074_c0_g1_i1",-0.100295610260971,6.26477991493475,0.408772092903671,0.563916376562662
"TRINITY_DN6121_c0_g1_i1",0.284207492249727,8.85101770521783,0.409334088021396,0.564591208758207
"TRINITY_DN7225_c0_g1_i1",0.480498853681985,1.67302329339349,0.410095863788566,0.565541307711268
"TRINITY_DN3151_c0_g1_i1",0.343603004947556,3.11621452274712,0.410434989225815,0.565908317885068
"TRINITY_DN4722_c0_g1_i1",0.287393737601986,3.27473488105172,0.410548643561388,0.565964372960783
"TRINITY_DN5337_c0_g1_i1",0.438783222029056,2.53630388996744,0.410623824666003,0.565967380024093
"TRINITY_DN6357_c0_g1_i1",0.419111018195359,1.57797782429647,0.410787560772444,0.566092420666328
"TRINITY_DN339_c0_g1_i1",0.199112390056323,4.09401865095198,0.410990108764203,0.566140163680685
"TRINITY_DN4109_c0_g1_i1",0.134274454178036,6.5428830691825,0.41100368430549,0.566140163680685
"TRINITY_DN6225_c0_g1_i1",-0.459172290227949,2.17571486542121,0.411110250803197,0.566140163680685
"TRINITY_DN1677_c0_g1_i1",-0.121657294537271,8.29170251570705,0.411114294018091,0.566140163680685
"TRINITY_DN2679_c0_g1_i1",0.330308364411177,2.93352212364126,0.411275988717019,0.566262251913167
"TRINITY_DN6072_c0_g1_i1",0.330105463319042,4.25167911157627,0.411374561035987,0.566297402647728
"TRINITY_DN3194_c0_g1_i1",0.300404557685815,3.67996968995592,0.411453697227593,0.566305789917544
"TRINITY_DN26_c0_g1_i1",-0.400168578978348,5.5846633435684,0.411534065925774,0.566315870273788
"TRINITY_DN1929_c0_g1_i1",0.165578167298987,6.37744734886139,0.413532870128749,0.568965455564897
"TRINITY_DN2012_c0_g1_i1",-0.149825196032,8.03029085020525,0.41371792710797,0.569119071836069
"TRINITY_DN7422_c0_g1_i1",-0.439764989532297,1.57873325728996,0.413845116071813,0.569145739684904
"TRINITY_DN6778_c0_g1_i1",0.45000892439067,1.35704412056785,0.413884132638139,0.569145739684904
"TRINITY_DN5492_c0_g1_i1",-0.48286932448551,1.71330524858737,0.41403233885547,0.569248576546633
"TRINITY_DN6272_c0_g1_i1",-0.450452313742289,1.57167642500177,0.414126944994165,0.569277695840383
"TRINITY_DN7259_c0_g1_i1",-0.304465227330927,1.85701570333084,0.414437933778623,0.569511710416383
"TRINITY_DN5858_c0_g1_i1",0.257207335971883,2.83083943491542,0.414444095210788,0.569511710416383
"TRINITY_DN4624_c0_g1_i1",0.56611363049218,1.55895604200623,0.414742771981798,0.56982114321724
"TRINITY_DN4273_c0_g1_i1",0.154854550306205,4.05941804417576,0.415054372704694,0.570148219627834
"TRINITY_DN6313_c0_g1_i1",-0.469354143225638,2.06584033312703,0.415534207205176,0.570706237105709
"TRINITY_DN7293_c0_g1_i1",0.540449237827977,1.50661340435263,0.415781966179793,0.570898524397737
"TRINITY_DN7089_c0_g1_i1",0.446790288360305,2.17819136548193,0.415821484235008,0.570898524397737
"TRINITY_DN2053_c0_g1_i1",-0.191782266985617,8.02363523171494,0.416390760240344,0.571578888835586
"TRINITY_DN165_c1_g1_i1",-0.545612099231654,2.71707136960378,0.416512454536994,0.571644726504746
"TRINITY_DN4861_c0_g1_i1",0.373342926698176,1.87787715042466,0.416735797831873,0.571850024883276
"TRINITY_DN7164_c0_g1_i1",0.476397727330872,2.08726094447589,0.416880317820354,0.571947107425447
"TRINITY_DN7401_c0_g1_i1",0.444151892352224,1.26727632850727,0.417041587400425,0.572067131478325
"TRINITY_DN4503_c0_g1_i1",0.298180865367891,7.18873947967366,0.417384340573296,0.572436014941583
"TRINITY_DN4823_c0_g1_i1",0.424264386510046,2.84941400600578,0.417526543299001,0.572529764803176
"TRINITY_DN1095_c0_g1_i1",-0.452924701676789,1.63209327400632,0.41789354060751,0.572931674682586
"TRINITY_DN1174_c0_g1_i1",0.493708787082424,2.05826308474175,0.418087872170219,0.573094888080927
"TRINITY_DN3530_c0_g1_i1",0.223776510333577,6.58489463159129,0.418160425883374,0.573094888080927
"TRINITY_DN7496_c0_g1_i1",0.371070508563701,1.71487634702665,0.418345445843915,0.573247126480713
"TRINITY_DN6763_c0_g1_i1",-0.432272055381654,1.59979338040636,0.419271769184289,0.574414918976107
"TRINITY_DN5246_c0_g1_i1",-0.256778513724952,3.14231735296642,0.419536971746435,0.574587347573071
"TRINITY_DN5000_c0_g1_i1",-0.476051594954184,1.08246869075216,0.419559177564372,0.574587347573071
"TRINITY_DN6488_c0_g1_i1",0.534270945606085,1.4641283350108,0.419619961557942,0.574587347573071
"TRINITY_DN3339_c0_g1_i1",0.156279858496448,8.03938747819445,0.420392180661216,0.575543100241287
"TRINITY_DN4923_c0_g1_i1",0.252977921258927,6.27744365314434,0.420708723298043,0.575874776082226
"TRINITY_DN532_c0_g1_i2",-0.233112999106226,8.13743290603424,0.420854168647809,0.575972174673692
"TRINITY_DN6218_c0_g1_i1",-0.120312277352133,5.17783127843712,0.42109952960741,0.576206257156063
"TRINITY_DN3155_c0_g1_i1",-0.518420578068982,2.17822519055471,0.421391497578568,0.576504019891766
"TRINITY_DN4057_c0_g1_i1",0.253931747466323,5.7458098423224,0.42183789019138,0.577012908019366
"TRINITY_DN1428_c0_g1_i1",0.150280825156069,8.01946906187493,0.422237909791981,0.577458196263403
"TRINITY_DN2951_c0_g1_i1",0.132837167253948,5.20252547022078,0.422314458003059,0.577461021675083
"TRINITY_DN7486_c0_g1_i1",-0.600198698006159,1.25223060244851,0.422399348713085,0.577475251379395
"TRINITY_DN1979_c0_g1_i1",-0.295482278581312,2.5367342193065,0.422581508906342,0.577622432748743
"TRINITY_DN2718_c0_g1_i1",0.218795995805671,8.09076851700443,0.422996320975213,0.57808751569202
"TRINITY_DN510_c0_g1_i1",0.128661921508027,8.11954364587188,0.423235714875486,0.578312741880445
"TRINITY_DN1557_c0_g1_i1",0.161816273582551,6.4914076664689,0.423382027508452,0.578410724100975
"TRINITY_DN1723_c0_g1_i1",0.110612711880037,6.98291146109183,0.423779543866867,0.578834248088235
"TRINITY_DN3886_c0_g1_i1",-0.463955024393106,2.7115697638532,0.423841355139547,0.578834248088235
"TRINITY_DN6325_c0_g1_i1",0.610297735530868,1.38765005807501,0.424065444657951,0.578943752504508
"TRINITY_DN889_c0_g1_i1",-0.137358984884036,10.8673226073761,0.424070884879801,0.578943752504508
"TRINITY_DN2199_c0_g1_i1",0.252781175215745,4.01187833716388,0.424223691220871,0.579050401062573
"TRINITY_DN7145_c0_g1_i1",-0.441393256040983,2.06422857965507,0.42438274865879,0.579165543100087
"TRINITY_DN1282_c0_g1_i1",-0.460335495047805,1.63070390274838,0.424754415823663,0.579570747251119
"TRINITY_DN7069_c0_g1_i1",0.467408944397081,2.13166082188786,0.425333512599142,0.580258793450845
"TRINITY_DN764_c0_g1_i1",-0.428006696765107,2.26094376924118,0.425567337600738,0.580475645393828
"TRINITY_DN4585_c0_g1_i1",0.333584262281889,1.89816889282344,0.425876558037798,0.580795242650317
"TRINITY_DN3190_c0_g1_i1",0.261680351173297,2.62851325774626,0.426331062853541,0.581312826293265
"TRINITY_DN7395_c0_g1_i1",0.382155155258754,2.34312616499839,0.427034710028096,0.582169879874772
"TRINITY_DN2917_c0_g1_i1",0.271868731572416,6.33631659368487,0.427436966167994,0.58261582255634
"TRINITY_DN307_c0_g1_i1",-0.241350307537288,10.4709598296496,0.427571923669673,0.582697332432936
"TRINITY_DN4169_c0_g1_i1",-0.499542796775689,2.59471843661886,0.42795953954857,0.583123077349747
"TRINITY_DN7031_c0_g1_i1",0.302429713783856,5.86730205622863,0.428835674057797,0.584128382892341
"TRINITY_DN7228_c0_g1_i1",-0.47012299172084,1.60389166833072,0.42885779811037,0.584128382892341
"TRINITY_DN7329_c0_g1_i1",-0.308152487146028,2.12282384840976,0.428923369509364,0.584128382892341
"TRINITY_DN778_c1_g1_i1",-0.424807634624327,1.52721415423816,0.429354278939908,0.584612526276976
"TRINITY_DN4875_c0_g1_i1",0.252246835369269,4.96196810591345,0.429462168663699,0.584656750421362
"TRINITY_DN2485_c0_g1_i1",0.0900638205275668,8.24189866156606,0.429561569235071,0.584689404192329
"TRINITY_DN5826_c0_g1_i1",-0.282540634053049,1.8554348264941,0.429866045620963,0.585001132473113
"TRINITY_DN6443_c0_g1_i1",0.512705188113216,2.22180011064042,0.430143400679669,0.58526822217059
"TRINITY_DN5358_c0_g1_i1",0.486659350242243,1.95858034040997,0.430213284941338,0.58526822217059
"TRINITY_DN3023_c0_g1_i1",-0.466838397079782,3.5156580862732,0.430366148715327,0.585373465085952
"TRINITY_DN5694_c0_g1_i1",-0.152163460751344,4.95875627249976,0.430552594706277,0.58552434077491
"TRINITY_DN3742_c0_g1_i1",0.113827489412022,8.13523502974268,0.430978262113853,0.586000432509418
"TRINITY_DN5357_c0_g1_i1",-0.4097093674394,2.47118244761248,0.431185603280274,0.586120492889703
"TRINITY_DN3175_c0_g1_i1",-0.16244878983842,3.89841607274095,0.431217759763042,0.586120492889703
"TRINITY_DN485_c0_g1_i1",-0.223041591653276,11.0309294495599,0.431331137201158,0.586171832904571
"TRINITY_DN5300_c0_g1_i1",0.486060491759219,1.31490620771956,0.431571069174997,0.586350548332059
"TRINITY_DN6762_c0_g1_i1",0.537859716116375,1.35026149335487,0.431613901629184,0.586350548332059
"TRINITY_DN5168_c0_g1_i1",0.191822406013758,3.42790032052884,0.431943944088191,0.586649291062056
"TRINITY_DN7059_c0_g1_i1",0.537689380283145,1.3163920088406,0.431985141580457,0.586649291062056
"TRINITY_DN2851_c0_g1_i1",-0.402407886142811,3.78208144157377,0.432200779553371,0.586839342185164
"TRINITY_DN4170_c0_g1_i1",0.239543345795441,4.72528399208188,0.432476394621407,0.58711074899313
"TRINITY_DN3318_c0_g1_i1",0.249469215102747,4.57414882589884,0.432568323400646,0.587131023470982
"TRINITY_DN6032_c0_g1_i1",0.435624058034799,2.3475197049279,0.432679845690629,0.587131023470982
"TRINITY_DN7458_c0_g1_i1",-0.425262913448554,1.37128898368265,0.43271851774967,0.587131023470982
"TRINITY_DN3356_c0_g1_i1",0.102668641889297,7.9268122618906,0.432952887289809,0.587346235373209
"TRINITY_DN6899_c0_g1_i1",-0.553773697844521,1.28839943678295,0.433065886691194,0.587396749390628
"TRINITY_DN4345_c0_g1_i1",0.364331228354868,2.934521083161,0.433307526693606,0.587621699222587
"TRINITY_DN480_c0_g1_i2",0.255592059528392,6.5309780756359,0.433705679965791,0.588058785724865
"TRINITY_DN7512_c0_g1_i1",0.509597667554157,1.1345654913771,0.433817982070641,0.588064524494595
"TRINITY_DN6508_c0_g1_i1",-0.307411777180823,2.05824984345608,0.433861612293187,0.588064524494595
"TRINITY_DN260_c0_g1_i2",-0.133696518054879,9.36787585421215,0.434075095100581,0.588170788136075
"TRINITY_DN7332_c0_g1_i1",-0.38613859548959,1.55684466041306,0.434151698067707,0.588170788136075
"TRINITY_DN4739_c0_g1_i1",0.150223687184509,5.77569581542523,0.434167602283343,0.588170788136075
"TRINITY_DN2969_c0_g1_i1",0.139832426811321,7.15046589603332,0.434409447115324,0.588395605081256
"TRINITY_DN7363_c0_g1_i1",0.583452897344322,1.68215241233734,0.434509998097525,0.588428998296962
"TRINITY_DN7463_c0_g1_i1",-0.50495220990034,1.35500408677755,0.434602082667695,0.58845091633298
"TRINITY_DN2347_c0_g1_i1",0.117253085601428,9.81092044738734,0.434735197826403,0.588528372402323
"TRINITY_DN6499_c0_g1_i1",0.292549288185109,3.23249880217027,0.434982093231122,0.588759806009233
"TRINITY_DN1237_c0_g1_i1",0.16083005480248,7.60689825537908,0.435233970054267,0.588993118034223
"TRINITY_DN6063_c0_g1_i1",0.480887907312383,1.29232697893532,0.435306406079724,0.588993118034223
"TRINITY_DN7474_c0_g1_i1",-0.531511553286589,3.73195090407303,0.435662899559161,0.589180120244782
"TRINITY_DN1040_c0_g1_i3",-0.779402460803305,2.10939077682508,0.435667224149288,0.589180120244782
"TRINITY_DN4789_c0_g1_i1",0.426009160454619,2.66097414573962,0.435672595042349,0.589180120244782
"TRINITY_DN4615_c0_g1_i1",0.310565890623898,4.15616503916423,0.436459665221305,0.590141573850851
"TRINITY_DN196_c0_g1_i1",-0.10609678993277,9.7960300288319,0.43660234829295,0.590231561694027
"TRINITY_DN1355_c0_g1_i1",-0.129742289777851,5.14712766223009,0.436803897110389,0.590401083385084
"TRINITY_DN6788_c0_g1_i1",-0.40743048137058,2.67392635573712,0.437577511739414,0.591343637531057
"TRINITY_DN153_c0_g1_i1",0.181417095860767,6.349721650375,0.43865668188104,0.59269871987168
"TRINITY_DN3118_c0_g1_i1",0.411807340034585,1.91898454504529,0.438946111343564,0.592984480902832
"TRINITY_DN1080_c0_g1_i1",-0.130202109779993,8.93094226958031,0.439021142832743,0.592984480902832
"TRINITY_DN5342_c0_g1_i1",-0.354352571039843,1.97486889786606,0.439646352785913,0.593725513525375
"TRINITY_DN984_c0_g1_i1",-0.459801358063031,1.93889364062163,0.439887834999584,0.593938597657345
"TRINITY_DN7374_c0_g1_i1",0.509583936637483,1.63470836258199,0.439957354101139,0.593938597657345
"TRINITY_DN6879_c0_g1_i1",0.394575983282919,2.07648317862693,0.440173463126793,0.594120231682582
"TRINITY_DN4106_c0_g1_i1",-0.473675989435152,1.62525992191327,0.440245160714102,0.594120231682582
"TRINITY_DN2105_c0_g1_i1",-0.443001185481425,2.2997346889618,0.440539935433906,0.594414570034646
"TRINITY_DN1318_c0_g1_i1",-0.457697504475882,1.33043229117991,0.440862034971835,0.594706158080997
"TRINITY_DN4279_c0_g1_i1",0.104559002015269,5.1025333455137,0.440909453972601,0.594706158080997
"TRINITY_DN2058_c0_g1_i1",0.396500122821374,2.93999389970784,0.441008263671193,0.59473596594934
"TRINITY_DN2876_c0_g1_i1",0.176171445107164,5.73307145221999,0.441095427400228,0.594750060631995
"TRINITY_DN4986_c0_g1_i1",0.108507445759665,5.17461583283767,0.441173380528645,0.594751733479149
"TRINITY_DN7166_c0_g1_i1",0.434597720477879,2.02082072151562,0.441388200499607,0.594937885687319
"TRINITY_DN4455_c0_g1_i1",0.394095963788882,4.30795944571042,0.441486020728493,0.594966299097516
"TRINITY_DN3371_c0_g1_i1",0.571943276103359,1.74721928798105,0.441678955657006,0.595122861176359
"TRINITY_DN3982_c0_g1_i1",-0.332770776321897,3.42019480665342,0.441953366180833,0.595389130842745
"TRINITY_DN6244_c0_g1_i1",-0.442754483615575,2.81974812777165,0.442155116790931,0.595557439277291
"TRINITY_DN2501_c0_g1_i1",0.174170940403199,6.77777547292926,0.442577743961877,0.596023145550883
"TRINITY_DN1207_c0_g1_i1",0.203899832303513,6.88393992607377,0.44306991317326,0.596551271058302
"TRINITY_DN3439_c0_g1_i1",0.201196768806005,6.14178589974484,0.443123793373502,0.596551271058302
"TRINITY_DN2098_c0_g1_i1",0.509789673806971,1.37155091790518,0.443261572380657,0.596633154629729
"TRINITY_DN1152_c0_g1_i1",0.17988138698143,6.9302692889561,0.443377465834111,0.596685556780397
"TRINITY_DN4711_c0_g1_i1",0.356983951559752,2.10802617704455,0.443754671618038,0.597089546868213
"TRINITY_DN6597_c0_g1_i1",0.281459395675694,3.77161614575689,0.444132086388033,0.597493677904983
"TRINITY_DN3824_c0_g1_i1",0.558353950169172,1.39612471797542,0.444285413407157,0.597594166395568
"TRINITY_DN6359_c0_g1_i1",-0.34817328319548,1.82661675690803,0.444360940187082,0.597594166395568
"TRINITY_DN5636_c0_g1_i1",0.439731415715352,1.91145445900855,0.445287133535128,0.598735890790469
"TRINITY_DN2032_c0_g1_i1",-0.475613791392703,3.55348198920717,0.445602672439212,0.599056271791436
"TRINITY_DN1126_c1_g1_i1",0.130333740910134,5.95084747901779,0.446562442731802,0.600242478935447
"TRINITY_DN1272_c0_g1_i1",0.155199337764819,4.58615796998197,0.446640757045416,0.600243679905202
"TRINITY_DN2974_c0_g1_i1",0.0951818133660611,6.07436985371271,0.446792729785369,0.600343853384049
"TRINITY_DN5608_c0_g1_i1",0.166521041449876,3.59056828664681,0.446987967778824,0.60050211647708
"TRINITY_DN2610_c0_g1_i1",-0.377911082450415,3.02717887691801,0.447279980058477,0.600790312784714
"TRINITY_DN7383_c0_g1_i1",0.620116884869551,1.35148169540302,0.447777840573477,0.601277691561417
"TRINITY_DN2366_c0_g1_i1",0.124190559205557,5.32218598412984,0.447847119944375,0.601277691561417
"TRINITY_DN6759_c0_g1_i1",-0.211314537677018,3.76079504438089,0.447875489328929,0.601277691561417
"TRINITY_DN6895_c0_g1_i1",0.487312361177701,1.51599796710169,0.448606442102943,0.602154734353205
"TRINITY_DN4414_c0_g1_i1",0.393523238076459,2.45102317309738,0.448710974141699,0.602190788042338
"TRINITY_DN3145_c0_g1_i1",0.0880836367557284,8.5195988677879,0.449380773009036,0.602877555933682
"TRINITY_DN5210_c0_g1_i1",-0.369134554714836,3.20749189264862,0.449417844522512,0.602877555933682
"TRINITY_DN4590_c0_g1_i1",0.570319704506705,1.36361213452603,0.449455987784946,0.602877555933682
"TRINITY_DN5460_c0_g1_i1",-0.442174945295401,1.34727216800893,0.449767854359207,0.603191519606803
"TRINITY_DN3477_c0_g1_i1",-0.158375179693445,7.71979649672207,0.450086480195747,0.60351443807638
"TRINITY_DN3527_c0_g1_i1",-0.221490701538936,2.82454854840265,0.450296784789625,0.603692023599164
"TRINITY_DN1085_c0_g1_i1",0.282088740375187,3.22785184528321,0.45039251192659,0.603715965589013
"TRINITY_DN2818_c0_g1_i1",0.247288538669171,2.52360384551876,0.45073128466794,0.60402627057729
"TRINITY_DN5454_c0_g1_i1",0.24456535215312,3.51544623046672,0.450779827364917,0.60402627057729
"TRINITY_DN1450_c0_g1_i1",0.139773535421325,4.77011329229959,0.451173307977884,0.604449050760762
"TRINITY_DN2990_c0_g1_i1",-0.300679291791129,3.19762640534193,0.451574123842044,0.604881510391737
"TRINITY_DN1176_c0_g1_i1",-0.30091056382349,9.68585905435394,0.45205258402015,0.605406527619565
"TRINITY_DN6343_c0_g1_i1",0.420561972920035,1.58638951098507,0.452122248796244,0.605406527619565
"TRINITY_DN7160_c0_g1_i1",-0.104980443180677,5.70504957323937,0.45220250008456,0.605409425514694
"TRINITY_DN7236_c0_g1_i1",-0.441989502712525,1.16819874712834,0.452595399769699,0.605830824311892
"TRINITY_DN3200_c0_g1_i1",0.51356873537537,1.34754759670935,0.452996899282898,0.606263587112085
"TRINITY_DN5980_c0_g1_i1",0.296961864014586,2.05692548635552,0.453247962436999,0.606494900375224
"TRINITY_DN582_c0_g1_i1",0.0843959453105025,9.06823072521218,0.453397468521454,0.606590262889876
"TRINITY_DN6462_c0_g1_i1",0.28924952417829,3.27775451836585,0.453509435009834,0.606635377783168
"TRINITY_DN2507_c0_g1_i1",-0.379163190348403,3.99095296376788,0.453608350041722,0.606663021886057
"TRINITY_DN864_c0_g1_i1",0.177202498719235,6.16050499623589,0.454112860043803,0.607233012059262
"TRINITY_DN2163_c0_g1_i1",0.133111126444183,8.61569987978859,0.454231734997568,0.607287229080211
"TRINITY_DN2440_c0_g1_i1",0.0927006723383759,8.84836193682317,0.45446825172557,0.607498682004886
"TRINITY_DN7350_c0_g1_i1",-0.421587151795497,1.46117478495553,0.454585611125566,0.60755080900819
"TRINITY_DN1361_c0_g1_i1",-0.301930112752465,3.12782443137657,0.454710491874577,0.607609716060549
